method,uid,dataset,match_iou,n_gt,n_pred,dice,iou,hd95,assd,bf1,area_err,n_miss,n_fp
A_box,ddti_4016772991,ddti,0.6184840202331543,1,2,0.7642757118406721,0.6184840090657265,19.0,6.630641438438859,0.1285444234404537,0.61685667752443,,
A_box__detstats,ddti_4016772991,ddti,,1,2,,,,,,,0.0,1.0
B_seg,ddti_4016772991,ddti,0.5895450115203857,1,1,0.7417783191230207,0.5895450145208132,14.203625527571846,6.959560585589217,0.18824430670659517,0.6742671009771987,,
B_seg__detstats,ddti_4016772991,ddti,,1,1,,,,,,,0.0,0.0
SAM_edgesam,ddti_4016772991,ddti,0.0,1,2,0.0,0.0,,,0.0,,,
SAM_edgesam__detstats,ddti_4016772991,ddti,,1,2,,,,,,,1.0,2.0
SAM_efficientvit-t,ddti_4016772991,ddti,0.0,1,2,0.0,0.0,,,0.0,,,
SAM_efficientvit-t__detstats,ddti_4016772991,ddti,,1,2,,,,,,,1.0,2.0
A_box,ddti_dc43010854,ddti,0.0,1,2,0.0,0.0,,,0.0,,,
A_box__detstats,ddti_dc43010854,ddti,,1,2,,,,,,,1.0,2.0
B_seg,ddti_dc43010854,ddti,0.0,1,1,0.0,0.0,,,0.0,,,
B_seg__detstats,ddti_dc43010854,ddti,,1,1,,,,,,,1.0,1.0
SAM_edgesam,ddti_dc43010854,ddti,0.0,1,2,0.0,0.0,,,0.0,,,
SAM_edgesam__detstats,ddti_dc43010854,ddti,,1,2,,,,,,,1.0,2.0
SAM_efficientvit-t,ddti_dc43010854,ddti,0.0,1,2,0.0,0.0,,,0.0,,,
SAM_efficientvit-t__detstats,ddti_dc43010854,ddti,,1,2,,,,,,,1.0,2.0
A_box,ddti_043379d4b4,ddti,0.0,1,0,0.0,0.0,,,0.0,,,
A_box__detstats,ddti_043379d4b4,ddti,,1,0,,,,,,,1.0,0.0
B_seg,ddti_043379d4b4,ddti,0.6159090995788574,1,1,0.7623066104078763,0.615909090909091,14.0,3.530367856866569,0.48685843203609697,0.034101382488479264,,
B_seg__detstats,ddti_043379d4b4,ddti,,1,1,,,,,,,0.0,0.0
SAM_edgesam,ddti_043379d4b4,ddti,0.0,1,0,0.0,0.0,,,0.0,,,
SAM_edgesam__detstats,ddti_043379d4b4,ddti,,1,0,,,,,,,1.0,0.0
SAM_efficientvit-t,ddti_043379d4b4,ddti,0.0,1,0,0.0,0.0,,,0.0,,,
SAM_efficientvit-t__detstats,ddti_043379d4b4,ddti,,1,0,,,,,,,1.0,0.0
A_box,ddti_9c90160b14,ddti,0.0,1,1,0.0,0.0,,,0.0,,,
A_box__detstats,ddti_9c90160b14,ddti,,1,1,,,,,,,1.0,1.0
B_seg,ddti_9c90160b14,ddti,0.0,1,1,0.0,0.0,,,0.0,,,
B_seg__detstats,ddti_9c90160b14,ddti,,1,1,,,,,,,1.0,1.0
SAM_edgesam,ddti_9c90160b14,ddti,0.0,1,1,0.0,0.0,,,0.0,,,
SAM_edgesam__detstats,ddti_9c90160b14,ddti,,1,1,,,,,,,1.0,1.0
SAM_efficientvit-t,ddti_9c90160b14,ddti,0.0,1,1,0.0,0.0,,,0.0,,,
SAM_efficientvit-t__detstats,ddti_9c90160b14,ddti,,1,1,,,,,,,1.0,1.0
A_box,ddti_787c8b3c4b,ddti,0.796629011631012,1,1,0.8868041237113402,0.796629005371365,7.664392248374595,3.764078756968046,0.2441439179251713,0.051817634063064874,,
A_box__detstats,ddti_787c8b3c4b,ddti,,1,1,,,,,,,0.0,0.0
B_seg,ddti_787c8b3c4b,ddti,0.7791978120803833,1,1,0.8758978892695325,0.7791977978765238,13.987392590922859,4.020781733926052,0.5681632653061226,0.18256678047800765,,
B_seg__detstats,ddti_787c8b3c4b,ddti,,1,1,,,,,,,0.0,0.0
SAM_edgesam,ddti_787c8b3c4b,ddti,0.7734280228614807,1,1,0.8722406720062512,0.7734280270223454,13.0,4.7535250519334635,0.42786174418270745,0.056236192006426995,,
SAM_edgesam__detstats,ddti_787c8b3c4b,ddti,,1,1,,,,,,,0.0,0.0
SAM_efficientvit-t,ddti_787c8b3c4b,ddti,0.0,1,1,0.0,0.0,,,0.0,,,
SAM_efficientvit-t__detstats,ddti_787c8b3c4b,ddti,,1,1,,,,,,,1.0,1.0
A_box,ddti_233bdfbf21,ddti,0.9183585047721863,1,1,0.9574420175636118,0.9183585313174946,2.8284271247461903,0.9473685026828722,0.8749221045134871,0.004044943820224719,,
A_box__detstats,ddti_233bdfbf21,ddti,,1,1,,,,,,,0.0,0.0
B_seg,ddti_233bdfbf21,ddti,0.9334493279457092,1,1,0.9655793025871766,0.9334493257938234,2.0,0.7635555722661893,0.9713602139187952,0.0022471910112359553,,
B_seg__detstats,ddti_233bdfbf21,ddti,,1,1,,,,,,,0.0,0.0
SAM_edgesam,ddti_233bdfbf21,ddti,0.8376681804656982,1,1,0.9116642264519278,0.8376681614349776,5.830951894845301,1.9632047192017872,0.7389687535214668,0.15820224719101122,,
SAM_edgesam__detstats,ddti_233bdfbf21,ddti,,1,1,,,,,,,0.0,0.0
SAM_efficientvit-t,ddti_233bdfbf21,ddti,0.0,1,1,0.0,0.0,,,0.0,,,
SAM_efficientvit-t__detstats,ddti_233bdfbf21,ddti,,1,1,,,,,,,1.0,1.0
A_box,ddti_ac743820ef,ddti,0.7475284934043884,1,1,0.855526544821584,0.7475285171102661,5.0,2.2628137354423066,0.5396825396825397,0.03421727972626176,,
A_box__detstats,ddti_ac743820ef,ddti,,1,1,,,,,,,0.0,0.0
B_seg,ddti_ac743820ef,ddti,0.7598944306373596,1,1,0.863568215892054,0.7598944591029023,7.0,2.3876462216494083,0.5757575757575758,0.2822925577416595,,
B_seg__detstats,ddti_ac743820ef,ddti,,1,1,,,,,,,0.0,0.0
SAM_edgesam,ddti_ac743820ef,ddti,0.8684807419776917,1,1,0.9296116504854369,0.8684807256235828,4.141035884842902,1.167402559262666,0.8458409314069294,0.1146278870829769,,
SAM_edgesam__detstats,ddti_ac743820ef,ddti,,1,1,,,,,,,0.0,0.0
SAM_efficientvit-t,ddti_ac743820ef,ddti,0.0,1,1,0.0,0.0,,,0.0,,,
SAM_efficientvit-t__detstats,ddti_ac743820ef,ddti,,1,1,,,,,,,1.0,1.0
A_box,ddti_7599103e43,ddti,0.8015866279602051,1,1,0.8898674197099506,0.8015866172285936,12.041594578792296,5.475643821590691,0.15270413573700956,0.2343064912843546,,
A_box__detstats,ddti_7599103e43,ddti,,1,1,,,,,,,0.0,0.0
B_seg,ddti_7599103e43,ddti,0.7980522513389587,1,1,0.8876852907639681,0.7980522808815992,14.142135623730951,5.684473391331244,0.1925449565320948,0.25088225858196983,,
B_seg__detstats,ddti_7599103e43,ddti,,1,1,,,,,,,0.0,0.0
SAM_edgesam,ddti_7599103e43,ddti,0.7833203673362732,1,1,0.8784965034965035,0.7833203429462198,13.0,6.023465932531529,0.21048165469360203,0.20211742059672763,,
SAM_edgesam__detstats,ddti_7599103e43,ddti,,1,1,,,,,,,0.0,0.0
SAM_efficientvit-t,ddti_7599103e43,ddti,0.0,1,1,0.0,0.0,,,0.0,,,
SAM_efficientvit-t__detstats,ddti_7599103e43,ddti,,1,1,,,,,,,1.0,1.0
A_box,ddti_6c5aa6a01f,ddti,0.8015866279602051,1,1,0.8898674197099506,0.8015866172285936,12.041594578792296,5.475643821590691,0.15270413573700956,0.2343064912843546,,
A_box__detstats,ddti_6c5aa6a01f,ddti,,1,1,,,,,,,0.0,0.0
B_seg,ddti_6c5aa6a01f,ddti,0.7980522513389587,1,1,0.8876852907639681,0.7980522808815992,14.142135623730951,5.684473391331244,0.1925449565320948,0.25088225858196983,,
B_seg__detstats,ddti_6c5aa6a01f,ddti,,1,1,,,,,,,0.0,0.0
SAM_edgesam,ddti_6c5aa6a01f,ddti,0.7833203673362732,1,1,0.8784965034965035,0.7833203429462198,13.0,6.023465932531529,0.21048165469360203,0.20211742059672763,,
SAM_edgesam__detstats,ddti_6c5aa6a01f,ddti,,1,1,,,,,,,0.0,0.0
SAM_efficientvit-t,ddti_6c5aa6a01f,ddti,0.0,1,1,0.0,0.0,,,0.0,,,
SAM_efficientvit-t__detstats,ddti_6c5aa6a01f,ddti,,1,1,,,,,,,1.0,1.0
A_box,ddti_a94de71ed0,ddti,0.5173913240432739,1,1,0.6819484240687679,0.5173913043478261,20.615528128088304,9.83831410270517,0.09366502165374156,0.7670961347869177,,
A_box__detstats,ddti_a94de71ed0,ddti,,1,1,,,,,,,0.0,0.0
B_seg,ddti_a94de71ed0,ddti,0.5925999283790588,1,1,0.7441918250714374,0.5925999208547685,18.0,7.337899501077471,0.1757549887952193,0.6590683845391476,,
B_seg__detstats,ddti_a94de71ed0,ddti,,1,1,,,,,,,0.0,0.0
SAM_edgesam,ddti_a94de71ed0,ddti,0.0,1,1,0.0,0.0,,,0.0,,,
SAM_edgesam__detstats,ddti_a94de71ed0,ddti,,1,1,,,,,,,1.0,1.0
SAM_efficientvit-t,ddti_a94de71ed0,ddti,0.0,1,1,0.0,0.0,,,0.0,,,
SAM_efficientvit-t__detstats,ddti_a94de71ed0,ddti,,1,1,,,,,,,1.0,1.0
A_box,ddti_e217109e28,ddti,0.5942184329032898,1,2,0.7454667562122229,0.5942184154175589,14.524990489369193,4.821316538077724,0.4426666666666667,0.5518423307626392,,
A_box__detstats,ddti_e217109e28,ddti,,1,2,,,,,,,0.0,1.0
B_seg,ddti_e217109e28,ddti,0.5065104365348816,1,2,0.672428694900605,0.5065104166666666,15.0,6.970952855443986,0.13249211356466878,0.974293059125964,,
B_seg__detstats,ddti_e217109e28,ddti,,1,2,,,,,,,0.0,1.0
SAM_edgesam,ddti_e217109e28,ddti,0.5563076734542847,1,2,0.7149070778964017,0.5563076923076923,12.0,4.947400907275513,0.3485714285714286,0.16709511568123395,,
SAM_edgesam__detstats,ddti_e217109e28,ddti,,1,2,,,,,,,0.0,1.0
SAM_efficientvit-t,ddti_e217109e28,ddti,0.0,1,2,0.0,0.0,,,0.0,,,
SAM_efficientvit-t__detstats,ddti_e217109e28,ddti,,1,2,,,,,,,1.0,2.0
A_box,ddti_27df9b9068,ddti,0.7426900863647461,1,2,0.8523489932885906,0.7426900584795322,7.0,1.9301018046401808,0.7273191055182382,0.1784841075794621,,
A_box__detstats,ddti_27df9b9068,ddti,,1,2,,,,,,,0.0,1.0
B_seg,ddti_27df9b9068,ddti,0.5818867683410645,1,2,0.7356870229007634,0.5818867924528301,14.32994099904059,4.017764365969828,0.5266666666666667,0.5623471882640587,,
B_seg__detstats,ddti_27df9b9068,ddti,,1,2,,,,,,,0.0,1.0
SAM_edgesam,ddti_27df9b9068,ddti,0.6843602061271667,1,2,0.8126055149127743,0.6843601895734597,8.54400374531753,2.6281502651579265,0.6148867313915857,0.17237163814180928,,
SAM_edgesam__detstats,ddti_27df9b9068,ddti,,1,2,,,,,,,0.0,1.0
SAM_efficientvit-t,ddti_27df9b9068,ddti,0.0,1,2,0.0,0.0,,,0.0,,,
SAM_efficientvit-t__detstats,ddti_27df9b9068,ddti,,1,2,,,,,,,1.0,2.0
A_box,ddti_4d1fb97d3c,ddti,0.0,1,1,0.0,0.0,,,0.0,,,
A_box__detstats,ddti_4d1fb97d3c,ddti,,1,1,,,,,,,1.0,1.0
B_seg,ddti_4d1fb97d3c,ddti,0.0,1,1,0.0,0.0,,,0.0,,,
B_seg__detstats,ddti_4d1fb97d3c,ddti,,1,1,,,,,,,1.0,1.0
SAM_edgesam,ddti_4d1fb97d3c,ddti,0.0,1,1,0.0,0.0,,,0.0,,,
SAM_edgesam__detstats,ddti_4d1fb97d3c,ddti,,1,1,,,,,,,1.0,1.0
SAM_efficientvit-t,ddti_4d1fb97d3c,ddti,0.0,1,1,0.0,0.0,,,0.0,,,
SAM_efficientvit-t__detstats,ddti_4d1fb97d3c,ddti,,1,1,,,,,,,1.0,1.0
A_box,ddti_f242f7bf6e,ddti,0.6288478970527649,1,1,0.7721382900469643,0.6288479262672811,31.78049716414141,10.764972861725415,0.055442616891517284,0.28865578865578867,,
A_box__detstats,ddti_f242f7bf6e,ddti,,1,1,,,,,,,0.0,0.0
B_seg,ddti_f242f7bf6e,ddti,0.8286420702934265,1,1,0.9062922650866233,0.828642091626428,9.848857801796104,4.211697675294273,0.3352303573768651,0.01074851074851075,,
B_seg__detstats,ddti_f242f7bf6e,ddti,,1,1,,,,,,,0.0,0.0
SAM_edgesam,ddti_f242f7bf6e,ddti,0.680944561958313,1,1,0.8101927474681476,0.6809445359692476,34.00735135169495,9.160369184638363,0.3274788066132734,0.37839937839937837,,
SAM_edgesam__detstats,ddti_f242f7bf6e,ddti,,1,1,,,,,,,0.0,0.0
SAM_efficientvit-t,ddti_f242f7bf6e,ddti,0.0,1,1,0.0,0.0,,,0.0,,,
SAM_efficientvit-t__detstats,ddti_f242f7bf6e,ddti,,1,1,,,,,,,1.0,1.0
A_box,ddti_90696b2b43,ddti,0.6715566515922546,1,2,0.80351048269137,0.6715566422167889,8.523450915439893,2.9483834449620088,0.5451244011744707,0.21029668411867364,,
A_box__detstats,ddti_90696b2b43,ddti,,1,2,,,,,,,0.0,1.0
B_seg,ddti_90696b2b43,ddti,0.842615008354187,1,2,0.9145860709592641,0.8426150121065376,2.23606797749979,1.2705182365284629,0.8866931346745773,0.007853403141361256,,
B_seg__detstats,ddti_90696b2b43,ddti,,1,2,,,,,,,0.0,1.0
SAM_edgesam,ddti_90696b2b43,ddti,0.7133182883262634,1,2,0.8326745718050066,0.7133182844243793,7.0,2.6580944264363917,0.45063744128830246,0.013089005235602094,,
SAM_edgesam__detstats,ddti_90696b2b43,ddti,,1,2,,,,,,,0.0,1.0
SAM_efficientvit-t,ddti_90696b2b43,ddti,0.0,1,2,0.0,0.0,,,0.0,,,
SAM_efficientvit-t__detstats,ddti_90696b2b43,ddti,,1,2,,,,,,,1.0,2.0
A_box,ddti_ba1514aeb9,ddti,0.8394469618797302,1,1,0.9127166929324767,0.8394469840561936,7.615773105863909,3.7614109605754873,0.28382319946152124,0.005802006527257343,,
A_box__detstats,ddti_ba1514aeb9,ddti,,1,1,,,,,,,0.0,0.0
B_seg,ddti_ba1514aeb9,ddti,0.8375207781791687,1,1,0.9115769252500141,0.8375207641196013,12.449111968539675,4.125076265096915,0.35901624736388754,0.13936903179016077,,
B_seg__detstats,ddti_ba1514aeb9,ddti,,1,1,,,,,,,0.0,0.0
SAM_edgesam,ddti_ba1514aeb9,ddti,0.8089132308959961,1,1,0.8943637818680691,0.8089132457863716,14.780109889280517,4.869266385082863,0.35230465964853414,0.11458962891333253,,
SAM_edgesam__detstats,ddti_ba1514aeb9,ddti,,1,1,,,,,,,0.0,0.0
SAM_efficientvit-t,ddti_ba1514aeb9,ddti,0.0,1,1,0.0,0.0,,,0.0,,,
SAM_efficientvit-t__detstats,ddti_ba1514aeb9,ddti,,1,1,,,,,,,1.0,1.0
A_box,ddti_c8fbd8e3a2,ddti,0.8204994201660156,1,1,0.9014003531682477,0.8204994019138756,15.0,5.4342753058649835,0.2375082440878113,0.08621502672115687,,
A_box__detstats,ddti_c8fbd8e3a2,ddti,,1,1,,,,,,,0.0,0.0
B_seg,ddti_c8fbd8e3a2,ddti,0.8760207891464233,1,1,0.9339137316976652,0.8760207869339273,14.422205101855956,3.673534032478406,0.42581888246628136,0.013989311537252436,,
B_seg__detstats,ddti_c8fbd8e3a2,ddti,,1,1,,,,,,,0.0,0.0
SAM_edgesam,ddti_c8fbd8e3a2,ddti,0.7333333492279053,1,1,0.8461538461538461,0.7333333333333333,21.77822306332428,9.009738514890643,0.22804212257578182,0.17415906947500787,,
SAM_edgesam__detstats,ddti_c8fbd8e3a2,ddti,,1,1,,,,,,,0.0,0.0
SAM_efficientvit-t,ddti_c8fbd8e3a2,ddti,0.0,1,1,0.0,0.0,,,0.0,,,
SAM_efficientvit-t__detstats,ddti_c8fbd8e3a2,ddti,,1,1,,,,,,,1.0,1.0
A_box,ddti_e33a37bf51,ddti,0.7240533232688904,1,1,0.8399430547081553,0.7240532959326789,9.219544457292887,3.7565698792724267,0.27766599597585506,0.0410958904109589,,
A_box__detstats,ddti_e33a37bf51,ddti,,1,1,,,,,,,0.0,0.0
B_seg,ddti_e33a37bf51,ddti,0.7955953478813171,1,1,0.8861632809505557,0.7955953200275292,7.0710678118654755,2.82696554877847,0.47926464300983324,0.16604400166044,,
B_seg__detstats,ddti_e33a37bf51,ddti,,1,1,,,,,,,0.0,0.0
SAM_edgesam,ddti_e33a37bf51,ddti,0.620998740196228,1,1,0.7661927330173776,0.6209987195902689,12.79841583351491,5.867620310500159,0.1579199234327644,0.10211706102117062,,
SAM_edgesam__detstats,ddti_e33a37bf51,ddti,,1,1,,,,,,,0.0,0.0
SAM_efficientvit-t,ddti_e33a37bf51,ddti,0.0,1,1,0.0,0.0,,,0.0,,,
SAM_efficientvit-t__detstats,ddti_e33a37bf51,ddti,,1,1,,,,,,,1.0,1.0
A_box,ddti_33e5e1f317,ddti,0.8138462901115417,1,1,0.8973707237801575,0.8138462701231955,10.353500688156402,5.262221969198553,0.23063233211055822,0.16090401584728975,,
A_box__detstats,ddti_33e5e1f317,ddti,,1,1,,,,,,,0.0,0.0
B_seg,ddti_33e5e1f317,ddti,0.8758307099342346,1,1,0.9338057224863217,0.8758307394632792,10.0,3.1436967789127497,0.544841970158832,0.0077435620385377275,,
B_seg__detstats,ddti_33e5e1f317,ddti,,1,1,,,,,,,0.0,0.0
SAM_edgesam,ddti_33e5e1f317,ddti,0.7581626772880554,1,1,0.8624488245473346,0.7581626595428911,20.628782372574932,7.685388972930329,0.3024648896531958,0.13335134161714388,,
SAM_edgesam__detstats,ddti_33e5e1f317,ddti,,1,1,,,,,,,0.0,0.0
SAM_efficientvit-t,ddti_33e5e1f317,ddti,0.0,1,1,0.0,0.0,,,0.0,,,
SAM_efficientvit-t__detstats,ddti_33e5e1f317,ddti,,1,1,,,,,,,1.0,1.0
A_box,ddti_cd5c4e3c0d,ddti,0.812020480632782,1,1,0.8962597035991532,0.8120204603580563,3.1622776601683795,1.3181063882331037,0.8506329113924052,0.14528795811518325,,
A_box__detstats,ddti_cd5c4e3c0d,ddti,,1,1,,,,,,,0.0,0.0
B_seg,ddti_cd5c4e3c0d,ddti,0.8483353853225708,1,1,0.9179452968645764,0.8483353884093712,4.123105625617661,1.1002310586952642,0.8352272727272728,0.03795811518324607,,
B_seg__detstats,ddti_cd5c4e3c0d,ddti,,1,1,,,,,,,0.0,0.0
SAM_edgesam,ddti_cd5c4e3c0d,ddti,0.717277467250824,1,1,0.8353658536585366,0.7172774869109948,3.7041634565979917,1.9969363028272649,0.6657660091867063,0.28272251308900526,,
SAM_edgesam__detstats,ddti_cd5c4e3c0d,ddti,,1,1,,,,,,,0.0,0.0
SAM_efficientvit-t,ddti_cd5c4e3c0d,ddti,0.0,1,1,0.0,0.0,,,0.0,,,
SAM_efficientvit-t__detstats,ddti_cd5c4e3c0d,ddti,,1,1,,,,,,,1.0,1.0
A_box,ddti_939c619c88,ddti,0.806374192237854,1,1,0.892809693362385,0.8063741960257271,12.643153312946918,5.187648667177502,0.17647058823529413,0.1214205186020293,,
A_box__detstats,ddti_939c619c88,ddti,,1,1,,,,,,,0.0,0.0
B_seg,ddti_939c619c88,ddti,0.807129442691803,1,1,0.8932724252491694,0.8071294559099437,11.187008318073234,5.340120554186116,0.20655134515219573,0.171815107102593,,
B_seg__detstats,ddti_939c619c88,ddti,,1,1,,,,,,,0.0,0.0
SAM_edgesam,ddti_939c619c88,ddti,0.6784868240356445,1,1,0.8084505716839976,0.6784868109303428,20.518284528683193,10.446165444398599,0.0372128141516557,0.39605411499436305,,
SAM_edgesam__detstats,ddti_939c619c88,ddti,,1,1,,,,,,,0.0,0.0
SAM_efficientvit-t,ddti_939c619c88,ddti,0.0,1,1,0.0,0.0,,,0.0,,,
SAM_efficientvit-t__detstats,ddti_939c619c88,ddti,,1,1,,,,,,,1.0,1.0
A_box,ddti_a0e522ad71,ddti,0.7837062478065491,1,1,0.8787391444194275,0.7837062535857716,14.0,4.808077077180615,0.3716489166360632,0.14277180406212664,,
A_box__detstats,ddti_a0e522ad71,ddti,,1,1,,,,,,,0.0,0.0
B_seg,ddti_a0e522ad71,ddti,0.7753973007202148,1,1,0.8734915793661319,0.7753972925250148,19.849433241279208,5.182067776625684,0.5214105793450882,0.252389486260454,,
B_seg__detstats,ddti_a0e522ad71,ddti,,1,1,,,,,,,0.0,0.0
SAM_edgesam,ddti_a0e522ad71,ddti,0.909284770488739,1,1,0.9524873398868037,0.9092848002274989,5.656854249492381,1.866267647164701,0.7205417835392819,0.005376344086021506,,
SAM_edgesam__detstats,ddti_a0e522ad71,ddti,,1,1,,,,,,,0.0,0.0
SAM_efficientvit-t,ddti_a0e522ad71,ddti,0.0,1,1,0.0,0.0,,,0.0,,,
SAM_efficientvit-t__detstats,ddti_a0e522ad71,ddti,,1,1,,,,,,,1.0,1.0
A_box,ddti_37e3d077d2,ddti,0.7704029679298401,1,1,0.8703136694563517,0.7704029392278504,17.589405445582603,8.271896189905302,0.15989497866754185,0.2295970607721496,,
A_box__detstats,ddti_37e3d077d2,ddti,,1,1,,,,,,,0.0,0.0
B_seg,ddti_37e3d077d2,ddti,0.918554961681366,1,1,0.957548774077853,0.9185549887293867,7.683839905378852,2.744123954786767,0.5959780621572213,0.0519785580919111,,
B_seg__detstats,ddti_37e3d077d2,ddti,,1,1,,,,,,,0.0,0.0
SAM_edgesam,ddti_37e3d077d2,ddti,0.8448210954666138,1,1,0.9158840223529068,0.8448210719490473,13.0,5.573885999609807,0.2370109749515223,0.05860386677106547,,
SAM_edgesam__detstats,ddti_37e3d077d2,ddti,,1,1,,,,,,,0.0,0.0
SAM_efficientvit-t,ddti_37e3d077d2,ddti,0.0,1,1,0.0,0.0,,,0.0,,,
SAM_efficientvit-t__detstats,ddti_37e3d077d2,ddti,,1,1,,,,,,,1.0,1.0
A_box,ddti_4c301e1cf4,ddti,0.6436327695846558,1,1,0.7831831831831831,0.6436327739387957,16.278820596099706,6.861823707631716,0.2591812161348585,0.3029045643153527,,
A_box__detstats,ddti_4c301e1cf4,ddti,,1,1,,,,,,,0.0,0.0
B_seg,ddti_4c301e1cf4,ddti,0.0,1,1,0.0,0.0,,,0.0,,,
B_seg__detstats,ddti_4c301e1cf4,ddti,,1,1,,,,,,,1.0,1.0
SAM_edgesam,ddti_4c301e1cf4,ddti,0.6416455507278442,1,1,0.7817102137767221,0.6416455449405342,21.013038841881432,6.709301158758077,0.21612480446454999,0.32918395573997233,,
SAM_edgesam__detstats,ddti_4c301e1cf4,ddti,,1,1,,,,,,,0.0,0.0
SAM_efficientvit-t,ddti_4c301e1cf4,ddti,0.0,1,1,0.0,0.0,,,0.0,,,
SAM_efficientvit-t__detstats,ddti_4c301e1cf4,ddti,,1,1,,,,,,,1.0,1.0
A_box,ddti_1113200ee2,ddti,0.5776375532150269,1,1,0.7322817151744057,0.5776375744830003,30.217511415394014,13.22507966099202,0.13794224413501655,0.5187465025181869,,
A_box__detstats,ddti_1113200ee2,ddti,,1,1,,,,,,,0.0,0.0
B_seg,ddti_1113200ee2,ddti,0.0,1,1,0.0,0.0,,,0.0,,,
B_seg__detstats,ddti_1113200ee2,ddti,,1,1,,,,,,,1.0,1.0
SAM_edgesam,ddti_1113200ee2,ddti,0.5507481098175049,1,1,0.7102998955587606,0.5507481104426963,39.3401514243584,14.693258185229944,0.2386679696309103,0.8129546726357023,,
SAM_edgesam__detstats,ddti_1113200ee2,ddti,,1,1,,,,,,,0.0,0.0
SAM_efficientvit-t,ddti_1113200ee2,ddti,0.0,1,1,0.0,0.0,,,0.0,,,
SAM_efficientvit-t__detstats,ddti_1113200ee2,ddti,,1,1,,,,,,,1.0,1.0
A_box,ddti_9c9f67679d,ddti,0.7270446419715881,1,1,0.841952353282975,0.7270446562970396,8.05914486088362,3.3719782113019514,0.3979057591623037,0.06954570947840717,,
A_box__detstats,ddti_9c9f67679d,ddti,,1,1,,,,,,,0.0,0.0
B_seg,ddti_9c9f67679d,ddti,0.5743556022644043,1,1,0.7296389588581025,0.5743555849306015,17.403777388090703,6.785349423190459,0.34451901565995524,0.6719012899607403,,
B_seg__detstats,ddti_9c9f67679d,ddti,,1,1,,,,,,,0.0,0.0
SAM_edgesam,ddti_9c9f67679d,ddti,0.6831517219543457,1,1,0.8117529880478087,0.683151718357083,10.302863959383172,4.359634890894308,0.35225742433907437,0.2523836231071228,,
SAM_edgesam__detstats,ddti_9c9f67679d,ddti,,1,1,,,,,,,0.0,0.0
SAM_efficientvit-t,ddti_9c9f67679d,ddti,0.0,1,1,0.0,0.0,,,0.0,,,
SAM_efficientvit-t__detstats,ddti_9c9f67679d,ddti,,1,1,,,,,,,1.0,1.0
A_box,ddti_6ec5864d97,ddti,0.856645405292511,1,1,0.9227883713660519,0.8566453859547302,3.605551275463989,1.438299128262662,0.7828073089700996,0.04017857142857143,,
A_box__detstats,ddti_6ec5864d97,ddti,,1,1,,,,,,,0.0,0.0
B_seg,ddti_6ec5864d97,ddti,0.8218298554420471,1,2,0.9022026431718062,0.8218298555377207,5.0,2.020811940938796,0.579179810725552,0.17155612244897958,,
B_seg__detstats,ddti_6ec5864d97,ddti,,1,2,,,,,,,0.0,1.0
SAM_edgesam,ddti_6ec5864d97,ddti,0.757393479347229,1,1,0.8619509412435824,0.7573934837092732,7.7118298293979315,2.991625337315581,0.47717622080679406,0.23596938775510204,,
SAM_edgesam__detstats,ddti_6ec5864d97,ddti,,1,1,,,,,,,0.0,0.0
SAM_efficientvit-t,ddti_6ec5864d97,ddti,0.0,1,1,0.0,0.0,,,0.0,,,
SAM_efficientvit-t__detstats,ddti_6ec5864d97,ddti,,1,1,,,,,,,1.0,1.0
A_box,ddti_06d0f20618,ddti,0.8224694132804871,1,1,0.902587890625,0.8224694104560623,5.830951894845301,2.7880588709376797,0.43211291255857226,0.13555787278415016,,
A_box__detstats,ddti_06d0f20618,ddti,,1,1,,,,,,,0.0,0.0
B_seg,ddti_06d0f20618,ddti,0.8090766668319702,1,1,0.8944636678200693,0.809076682316119,7.0710678118654755,3.0357923916206953,0.3793661808928985,0.10948905109489052,,
B_seg__detstats,ddti_06d0f20618,ddti,,1,1,,,,,,,0.0,0.0
SAM_edgesam,ddti_06d0f20618,ddti,0.8099846243858337,1,1,0.8950182260024301,0.8099846052342203,8.06225774829855,3.154653173176854,0.43471509586821494,0.1454640250260688,,
SAM_edgesam__detstats,ddti_06d0f20618,ddti,,1,1,,,,,,,0.0,0.0
SAM_efficientvit-t,ddti_06d0f20618,ddti,0.0,1,1,0.0,0.0,,,0.0,,,
SAM_efficientvit-t__detstats,ddti_06d0f20618,ddti,,1,1,,,,,,,1.0,1.0
A_box,ddti_1ab2f73c47,ddti,0.6479681134223938,1,1,0.786384303444886,0.6479681382476036,24.698178070456937,12.062916728642513,0.1355121249754886,0.4789805036555646,,
A_box__detstats,ddti_1ab2f73c47,ddti,,1,1,,,,,,,0.0,0.0
B_seg,ddti_1ab2f73c47,ddti,0.6690322160720825,1,1,0.8017007795239485,0.6690322131774855,18.681541692269406,11.165257775406477,0.08748203871185868,0.43592607636068237,,
B_seg__detstats,ddti_1ab2f73c47,ddti,,1,1,,,,,,,0.0,0.0
SAM_edgesam,ddti_1ab2f73c47,ddti,0.5579534769058228,1,1,0.7162646374348934,0.5579534990791897,34.87474431310956,17.009007197530494,0.12423020878758548,0.7488830219333875,,
SAM_edgesam__detstats,ddti_1ab2f73c47,ddti,,1,1,,,,,,,0.0,0.0
SAM_efficientvit-t,ddti_1ab2f73c47,ddti,0.0,1,1,0.0,0.0,,,0.0,,,
SAM_efficientvit-t__detstats,ddti_1ab2f73c47,ddti,,1,1,,,,,,,1.0,1.0
